t,pos1,pos2
1.095396851,0.030911546,0.071727127
1.095508414,0.030954293,0.071670527
1.095619902,0.030997003,0.071615371
1.095731318,0.031039677,0.071561654
1.095842666,0.031082317,0.07150937
1.095953951,0.031124926,0.071458513
1.096065176,0.031167504,0.071409079
1.096176345,0.031210053,0.071361062
1.096287461,0.031252576,0.071314458
1.096398528,0.031295074,0.071269262
1.09650955,0.03133755,0.071225469
1.096620531,0.031380003,0.071183075
1.096731474,0.031422438,0.071142076
1.096842382,0.031464854,0.071102466
1.09695326,0.031507254,0.071064242
1.09706411,0.03154964,0.071027401
1.097174937,0.031592013,0.070991938
1.097285744,0.031634375,0.070957849
1.097396534,0.031676727,0.070925131
1.097507311,0.031719072,0.070893781
1.097618078,0.03176141,0.070863794
1.097728838,0.031803745,0.070835168
1.097839596,0.031846076,0.0708079
1.097950355,0.031888406,0.070781986
1.098061117,0.031930737,0.070757423
1.098171887,0.031973071,0.07073421
1.098282667,0.032015408,0.070712342
1.098393462,0.03205775,0.070691817
1.098504274,0.0321001,0.070672633
1.098615107,0.032142458,0.070654787
1.098725965,0.032184827,0.070638277
1.09883685,0.032227207,0.070623101
1.098947766,0.032269602,0.070609256
1.099058717,0.032312012,0.070596741
1.099169705,0.032354438,0.070585554
1.099280735,0.032396884,0.070575692
1.09939181,0.032439349,0.070567154
1.099502932,0.032481837,0.070559939
1.099614106,0.032524348,0.070554045
1.099725335,0.032566884,0.07054947
1.099836622,0.032609447,0.070546213
1.099947971,0.032652038,0.070544272
1.100059385,0.03269466,0.070543648
1.100170867,0.032737314,0.070544338
1.100282422,0.032780001,0.070546341
1.100394052,0.032822723,0.070549658
1.100505761,0.032865482,0.070554286
1.100617552,0.03290828,0.070560225
1.10072943,0.032951118,0.070567475
1.100841397,0.032993999,0.070576036
1.100953458,0.033036923,0.070585906
1.101065615,0.033079892,0.070597085
1.101177873,0.033122909,0.070609574
1.101290235,0.033165975,0.070623372
1.101402705,0.033209092,0.070638479
1.101515286,0.033252262,0.070654895
1.101627982,0.033295486,0.070672621
1.101740798,0.033338766,0.070691657
1.101853736,0.033382105,0.070712002
1.101966801,0.033425504,0.070733659
1.102079996,0.033468964,0.070756626
1.102193326,0.033512488,0.070780905
1.102306794,0.033556078,0.070806497
1.102420405,0.033599736,0.070833403
1.102534162,0.033643463,0.070861624
1.102648069,0.033687262,0.07089116
1.102762131,0.033731134,0.070922013
1.102876352,0.033775082,0.070954184
1.102990736,0.033819107,0.070987676
1.103105287,0.033863212,0.071022489
1.103220009,0.033907399,0.071058625
1.103334908,0.03395167,0.071096085
1.103449987,0.033996027,0.071134873
1.103565251,0.034040472,0.07117499
1.103680704,0.034085007,0.071216437
1.103796352,0.034129635,0.071259219
1.103912198,0.034174358,0.071303336
1.104028249,0.034219178,0.071348791
1.104144507,0.034264098,0.071395588
1.104260979,0.03430912,0.071443728
1.104377669,0.034354245,0.071493216
1.104494583,0.034399478,0.071544053
1.104611725,0.03444482,0.071596245
1.104729102,0.034490273,0.071649793
1.104846717,0.034535841,0.071704701
1.104964578,0.034581526,0.071760974
1.105082688,0.034627331,0.071818614
1.105201054,0.034673257,0.071877627
1.105319682,0.034719309,0.071938016
1.105438578,0.034765489,0.071999787
1.105557746,0.034811799,0.072062942
1.105677195,0.034858243,0.072127488
1.105796929,0.034904823,0.072193429
1.105916955,0.034951543,0.072260771
1.10603728,0.034998406,0.072329518
1.106157909,0.035045415,0.072399677
1.106278851,0.035092572,0.072471253
1.106400112,0.035139882,0.072544252
1.106521698,0.035187348,0.072618681
1.106643618,0.035234973,0.072694545
1.106765878,0.03528276,0.072771853
1.106888486,0.035330714,0.07285061
1.107011449,0.035378837,0.072930824
1.107134777,0.035427134,0.073012503
1.107258476,0.035475609,0.073095654
1.107382556,0.035524265,0.073180286
1.107507024,0.035573107,0.073266407
1.107631889,0.035622138,0.073354025
1.107757161,0.035671364,0.073443149
1.107882849,0.035720787,0.07353379
1.108008962,0.035770413,0.073625957
1.10813551,0.035820247,0.073719659
1.108262502,0.035870293,0.073814908
1.108389951,0.035920555,0.073911714
1.108517865,0.03597104,0.074010089
1.108646255,0.036021752,0.074110044
1.108775134,0.036072696,0.074211592
1.108904513,0.036123878,0.074314744
1.109034403,0.036175303,0.074419515
1.109164818,0.036226978,0.074525918
1.109295769,0.036278908,0.074633967
1.109427271,0.0363311,0.074743678
1.109559336,0.036383559,0.074855064
1.109691978,0.036436293,0.074968143
1.109825214,0.036489308,0.07508293
1.109959056,0.036542611,0.075199444
1.110093522,0.03659621,0.075317703
1.110228627,0.036650112,0.075437724
1.110364387,0.036704325,0.075559528
1.110500822,0.036758858,0.075683136
1.110637948,0.036813718,0.075808568
1.110775785,0.036868914,0.075935847
1.110914352,0.036924456,0.076064996
1.111053669,0.036980353,0.07619604
1.111193759,0.037036615,0.076329004
1.111334642,0.037093252,0.076463915
1.111476343,0.037150274,0.076600801
1.111618885,0.037207694,0.076739691
1.111762293,0.037265523,0.076880616
1.111906595,0.037323773,0.077023607
1.112051818,0.037382457,0.0771687
1.11219799,0.037441588,0.07731593
1.112345143,0.03750118,0.077465334
1.112493308,0.037561249,0.077616952
1.112642519,0.037621809,0.077770826
1.112792811,0.037682878,0.077926999
1.112944223,0.037744472,0.078085519
1.113096793,0.037806609,0.078246434
1.113250563,0.037869309,0.078409797
1.113405578,0.037932591,0.078575664
1.113561884,0.037996479,0.078744092
1.113719531,0.038060994,0.078915146
1.113878572,0.03812616,0.079088891
1.114039064,0.038192004,0.079265399
1.114201066,0.038258553,0.079444746
1.114364643,0.038325836,0.079627014
1.114529864,0.038393886,0.07981229
1.114696803,0.038462735,0.080000668
1.11486554,0.038532421,0.08019225
1.115036161,0.038602982,0.080387146
1.115208759,0.038674461,0.080585474
1.115383434,0.038746904,0.080787363
1.115560297,0.038820361,0.080992954
1.115739467,0.038894886,0.0812024
1.115921076,0.038970539,0.081415869
1.116105268,0.039047386,0.081633546
1.116292202,0.039125498,0.081855635
1.116482055,0.039204957,0.082082364
1.116675022,0.03928585,0.082313984
1.116871324,0.039368277,0.082550779
1.11707121,0.039452351,0.082793067
1.117274958,0.039538197,0.083041209
1.11748289,0.039625962,0.083295618
1.117695375,0.039715811,0.08355677
1.11791284,0.039807937,0.083825215
1.118135787,0.039902566,0.084101601
1.118364812,0.039999965,0.084386695
1.11860063,0.040100458,0.084681421
1.118844118,0.040204436,0.084986909
1.119096366,0.04031239,0.085304567
1.119358767,0.040424943,0.085636191
1.119633145,0.040542913,0.085984137
1.11992199,0.040667411,0.086351616
1.120228855,0.040800025,0.086743217
1.120559175,0.040943178,0.087165952
1.120922122,0.041100956,0.087631663
1.121335933,0.041281466,0.088163888
1.121851084,0.041507111,0.088827784
1.122623811,0.04184752,0.089824996
1.122984699,0.042007302,0.090290715
1.12333034,0.042160813,0.090736433
1.123699231,0.042325169,0.091211551
1.124034089,0.042474827,0.091642108
1.124353095,0.04261781,0.092051464
1.124657042,0.042754416,0.092440605
1.124946465,0.042884834,0.09281022
1.125223261,0.043009869,0.093162751
1.125488667,0.043130043,0.093499802
1.125743914,0.043245879,0.093822971
1.125990082,0.043357836,0.094133659
1.126228121,0.043466322,0.094433105
1.126458867,0.043571696,0.094722397
1.126683054,0.043674274,0.095002487
1.126901321,0.043774332,0.095274208
1.127114226,0.043872112,0.095538287
1.127322261,0.043967824,0.095795359
1.127525853,0.044061655,0.096045981
1.12772538,0.044153769,0.096290643
1.127921172,0.044244308,0.096529773
1.128113524,0.0443334,0.096763751
1.128302693,0.044421156,0.096992913
1.12848891,0.044507678,0.097217554
1.12867238,0.044593053,0.097437941
1.128853286,0.04467736,0.097654309
1.129031791,0.044760672,0.09786687
1.129208044,0.044843051,0.098075814
1.129382177,0.044924555,0.098281314
1.129554312,0.045005236,0.098483524
1.129724558,0.045085142,0.098682586
1.129893015,0.045164315,0.098878628
1.130059775,0.045242795,0.099071767
1.13022492,0.045320618,0.099262112
1.130388528,0.045397817,0.099449761
1.13055067,0.045474423,0.099634806
1.130711411,0.045550462,0.09981733
1.130870813,0.045625962,0.099997411
1.131028932,0.045700947,0.100175123
1.13118582,0.045775439,0.100350533
1.131341527,0.045849459,0.100523704
1.131496099,0.045923026,0.100694694
1.131649579,0.04599616,0.10086356
1.131802007,0.046068876,0.101030353
1.131953421,0.046141192,0.101195121
1.132103857,0.046213123,0.101357912
1.13225335,0.046284683,0.101518767
1.132401932,0.046355885,0.101677729
1.132549632,0.046426743,0.101834837
1.132696479,0.046497268,0.101990126
1.132842502,0.046567472,0.102143632
1.132987725,0.046637366,0.102295389
1.133132175,0.046706961,0.102445427
1.133275873,0.046776267,0.102593777
1.133418844,0.046845292,0.102740469
1.133561108,0.046914046,0.102885528
1.133702686,0.046982538,0.103028982
1.133843598,0.047050776,0.103170856
1.133983863,0.047118768,0.103311173
1.134123499,0.047186521,0.103449957
1.134262523,0.047254043,0.103587229
1.134400953,0.04732134,0.103723012
1.134538803,0.04738842,0.103857325
1.13467609,0.047455289,0.103990187
1.134812828,0.047521953,0.104121619
1.134949033,0.047588418,0.104251637
1.135084717,0.04765469,0.10438026
1.135219894,0.047720774,0.104507504
1.135354578,0.047786676,0.104633386
1.13548878,0.047852402,0.10475792
1.135622512,0.047917955,0.104881123
1.135755787,0.04798334,0.105003008
1.135888615,0.048048564,0.105123591
1.136021008,0.048113629,0.105242884
1.136152976,0.048178541,0.105360902
1.136284529,0.048243303,0.105477655
1.136415678,0.048307921,0.105593158
1.136546431,0.048372397,0.105707422
1.1366768,0.048436736,0.105820459
1.136806791,0.048500941,0.10593228
1.136936416,0.048565016,0.106042896
1.137065681,0.048628965,0.106152317
1.137194596,0.048692791,0.106260555
1.137323168,0.048756498,0.106367618
1.137451407,0.048820089,0.106473517
1.137579318,0.048883566,0.106578261
1.137706911,0.048946934,0.10668186
1.137834192,0.049010195,0.106784322
1.137961169,0.049073352,0.106885656
1.138087848,0.049136408,0.10698587
1.138214237,0.049199365,0.107084974
1.138340342,0.049262228,0.107182974
1.138466169,0.049324997,0.107279878
1.138591726,0.049387677,0.107375695
1.138717017,0.049450268,0.107470432
1.138842051,0.049512775,0.107564095
1.138966831,0.049575199,0.107656693
1.139091365,0.049637543,0.107748231
1.139215658,0.049699809,0.107838717
1.139339716,0.049761999,0.107928157
1.139463543,0.049824116,0.108016558
1.139587146,0.049886162,0.108103926
1.13971053,0.049948139,0.108190266
1.1398337,0.050010049,0.108275586
1.139956661,0.050071894,0.10835989
1.140079417,0.050133677,0.108443184
1.140201975,0.050195399,0.108525475
1.140324338,0.050257062,0.108606767
1.140446512,0.050318668,0.108687065
1.140568501,0.050380219,0.108766376
1.14069031,0.050441717,0.108844704
1.140811942,0.050503164,0.108922054
1.140933403,0.050564561,0.10899843
1.141054697,0.050625911,0.109073838
1.141175828,0.050687215,0.109148283
1.1412968,0.050748475,0.109221768
1.141417618,0.050809692,0.109294299
1.141538285,0.050870868,0.10936588
1.141658806,0.050932005,0.109436514
1.141779184,0.050993104,0.109506207
1.141899424,0.051054167,0.109574962
1.142019529,0.051115196,0.109642783
1.142139502,0.051176192,0.109709675
1.142259349,0.051237156,0.10977564
1.142379072,0.051298091,0.109840684
1.142498675,0.051358997,0.109904809
1.142618161,0.051419876,0.10996802
1.142737535,0.05148073,0.110030319
1.1428568,0.05154156,0.110091711
1.142975958,0.051602367,0.110152199
1.143095015,0.051663153,0.110211786
1.143213972,0.051723919,0.110270475
1.143332833,0.051784667,0.11032827
1.143451603,0.051845398,0.110385174
1.143570283,0.051906113,0.11044119
1.143688877,0.051966813,0.110496321
1.143807388,0.052027501,0.11055057
1.143925821,0.052088176,0.11060394
1.144044176,0.052148841,0.110656434
1.144162459,0.052209497,0.110708054
1.144280671,0.052270145,0.110758804
1.144398817,0.052330786,0.110808687
1.144516898,0.052391422,0.110857704
1.144634918,0.052452054,0.110905859
1.144752881,0.052512682,0.110953154
1.144870788,0.052573309,0.110999591
1.144988643,0.052633935,0.111045174
1.145106449,0.052694563,0.111089904
1.145224209,0.052755191,0.111133784
1.145341925,0.052815823,0.111176817
1.1454596,0.05287646,0.111219004
1.145577238,0.052937101,0.111260348
1.145694841,0.05299775,0.111300851
1.145812412,0.053058406,0.111340516
1.145929954,0.053119071,0.111379344
1.146047469,0.053179746,0.111417337
1.14616496,0.053240432,0.111454498
1.146282431,0.053301131,0.111490829
1.146399883,0.053361843,0.111526331
1.146517319,0.05342257,0.111561007
1.146634743,0.053483313,0.111594858
1.146752156,0.053544073,0.111627887
1.146869562,0.05360485,0.111660095
1.146986964,0.053665647,0.111691484
1.147104363,0.053726465,0.111722056
1.147221763,0.053787303,0.111751812
1.147339166,0.053848164,0.111780754
1.147456575,0.053909049,0.111808885
1.147573993,0.053969959,0.111836205
1.147691422,0.054030894,0.111862716
1.147808865,0.054091857,0.11188842
1.147926324,0.054152848,0.111913318
1.148043802,0.054213868,0.111937412
1.148161302,0.054274918,0.111960703
1.148278827,0.054336,0.111983193
1.148396378,0.054397114,0.112004884
1.148513959,0.054458262,0.112025775
1.148631573,0.054519445,0.11204587
1.148749221,0.054580664,0.112065169
1.148866907,0.05464192,0.112083674
1.148984633,0.054703214,0.112101386
1.149102402,0.054764547,0.112118305
1.149220216,0.054825921,0.112134435
1.149338078,0.054887336,0.112149774
1.149455991,0.054948794,0.112164326
1.149573957,0.055010296,0.11217809
1.149691979,0.055071843,0.112191068
1.14981006,0.055133436,0.112203262
1.149928202,0.055195076,0.112214672
1.150046408,0.055256765,0.112225299
1.150164681,0.055318503,0.112235144
1.150283023,0.055380292,0.112244208
1.150401437,0.055442133,0.112252493
1.150519926,0.055504027,0.112259998
1.150638493,0.055565976,0.112266726
1.150757139,0.055627979,0.112272677
1.150875869,0.05569004,0.112277851
1.150994684,0.055752158,0.11228225
1.151113588,0.055814336,0.112285875
1.151232583,0.055876573,0.112288726
1.151351672,0.055938873,0.112290803
1.151470858,0.056001235,0.112292109
1.151590144,0.056063661,0.112292643
1.151709532,0.056126152,0.112292406
1.151829026,0.056188709,0.112291398
1.151948627,0.056251335,0.112289622
1.15206834,0.056314029,0.112287076
1.152188167,0.056376794,0.112283762
1.152308111,0.056439631,0.11227968
1.152428175,0.05650254,0.11227483
1.152548362,0.056565524,0.112269214
1.152668675,0.056628583,0.112262832
1.152789117,0.056691719,0.112255684
1.15290969,0.056754934,0.11224777
1.153030399,0.056818228,0.112239091
1.153151246,0.056881604,0.112229648
1.153272235,0.056945061,0.112219441
1.153393367,0.057008603,0.112208469
1.153514648,0.05707223,0.112196734
1.153636079,0.057135944,0.112184236
1.153757665,0.057199746,0.112170974
1.153879408,0.057263637,0.11215695
1.154001311,0.05732762,0.112142163
1.154123379,0.057391695,0.112126613
1.154245613,0.057455865,0.112110301
1.154368019,0.05752013,0.112093227
1.154490599,0.057584493,0.112075391
1.154613357,0.057648955,0.112056793
1.154736296,0.057713517,0.112037432
1.15485942,0.057778181,0.11201731
1.154982732,0.057842949,0.111996425
1.155106237,0.057907822,0.111974779
1.155229937,0.057972803,0.11195237
1.155353837,0.058037892,0.111929198
1.15547794,0.058103092,0.111905265
1.15560225,0.058168404,0.111880568
1.155726771,0.05823383,0.111855109
1.155851508,0.058299372,0.111828887
1.155976463,0.058365032,0.111801901
1.156101641,0.058430811,0.111774151
1.156227047,0.058496712,0.111745638
1.156352683,0.058562737,0.11171636
1.156478555,0.058628886,0.111686317
1.156604667,0.058695163,0.111655509
1.156731023,0.058761569,0.111623935
1.156857628,0.058828107,0.111591595
1.156984486,0.058894778,0.111558488
1.157111601,0.058961584,0.111524614
1.157238978,0.059028528,0.111489971
1.157366622,0.059095612,0.11145456
1.157494538,0.059162839,0.111418379
1.157622731,0.059230209,0.111381429
1.157751205,0.059297726,0.111343707
1.157879965,0.059365393,0.111305213
1.158009017,0.05943321,0.111265946
1.158138365,0.059501181,0.111225906
1.158268016,0.059569309,0.111185091
1.158397974,0.059637595,0.111143501
1.158528245,0.059706043,0.111101133
1.158658834,0.059774655,0.111057988
1.158789747,0.059843433,0.111014064
1.15892099,0.05991238,0.110969359
1.159052568,0.0599815,0.110923873
1.159184488,0.060050794,0.110877604
1.159316757,0.060120266,0.11083055
1.159449379,0.060189919,0.110782711
1.159582361,0.060259756,0.110734085
1.15971571,0.060329779,0.110684669
1.159849433,0.060399993,0.110634463
1.159983536,0.060470399,0.110583465
1.160118026,0.060541002,0.110531673
1.16025291,0.060611804,0.110479085
1.160388196,0.06068281,0.110425699
1.16052389,0.060754022,0.110371513
1.160660001,0.060825444,0.110316526
1.160796535,0.06089708,0.110260735
1.160933501,0.060968934,0.110204137
1.161070907,0.061041009,0.110146731
1.161208762,0.061113309,0.110088514
1.161347072,0.061185839,0.110029484
1.161485848,0.061258602,0.109969637
1.161625098,0.061331603,0.109908972
1.161764831,0.061404846,0.109847485
1.161905056,0.061478336,0.109785174
1.162045783,0.061552077,0.109722036
1.162187022,0.061626073,0.109658067
1.162328782,0.06170033,0.109593265
1.162471075,0.061774852,0.109527625
1.16261391,0.061849645,0.109461145
1.162757298,0.061924713,0.109393821
1.162901251,0.062000063,0.109325649
1.163045781,0.062075699,0.109256625
1.163190898,0.062151628,0.109186746
1.163336615,0.062227855,0.109116006
1.163482945,0.062304386,0.109044402
1.1636299,0.062381227,0.10897193
1.163777494,0.062458386,0.108898583
1.16392574,0.062535867,0.108824359
1.164074652,0.062613679,0.108749251
1.164224246,0.062691828,0.108673254
1.164374535,0.062770322,0.108596363
1.164525536,0.062849167,0.108518572
1.164677265,0.062928372,0.108439875
1.164829737,0.063007945,0.108360267
1.164982971,0.063087894,0.10827974
1.165136983,0.063168228,0.108198287
1.165291793,0.063248954,0.108115903
1.165447419,0.063330084,0.108032579
1.16560388,0.063411626,0.107948308
1.165761197,0.06349359,0.107863083
1.165919392,0.063575986,0.107776894
1.166078486,0.063658825,0.107689734
1.166238502,0.063742119,0.107601592
1.166399464,0.063825878,0.107512461
1.166561396,0.063910114,0.107422329
1.166724324,0.063994842,0.107331187
1.166888275,0.064080072,0.107239024
1.167053277,0.064165819,0.107145829
1.167219359,0.064252097,0.107051589
1.167386551,0.064338921,0.106956292
1.167554885,0.064426307,0.106859925
1.167724395,0.06451427,0.106762474
1.167895115,0.064602828,0.106663925
1.168067081,0.064691999,0.106564262
1.168240332,0.064781801,0.10646347
1.168414909,0.064872253,0.106361531
1.168590853,0.064963378,0.106258427
1.168768209,0.065055195,0.10615414
1.168947023,0.06514773,0.106048649
1.169127346,0.065241005,0.105941934
1.16930923,0.065335046,0.105833971
1.169492729,0.06542988,0.105724736
1.169677902,0.065525537,0.105614205
1.169864812,0.065622046,0.105502349
1.170053525,0.065719441,0.105389141
1.17024411,0.065817755,0.105274549
1.170436644,0.065917026,0.105158539
1.170631204,0.066017292,0.105041077
1.170827878,0.066118596,0.104922124
1.171026758,0.066220984,0.104801639
1.171227941,0.066324503,0.104679578
1.171431534,0.066429206,0.104555892
1.171637652,0.06653515,0.10443053
1.171846419,0.066642396,0.104303436
1.17205797,0.06675101,0.104174547
1.172272451,0.066861065,0.104043797
1.172490025,0.06697264,0.103911112
1.172710865,0.067085822,0.10377641
1.172935167,0.067200707,0.103639601
1.173163144,0.0673174,0.103500587
1.173395034,0.067436019,0.103359255
1.173631101,0.067556696,0.103215483
1.173871644,0.067679576,0.103069129
1.174116997,0.067804826,0.102920036
1.174367543,0.067932636,0.102768022
1.174623716,0.06806322,0.10261288
1.174886021,0.068196829,0.102454368
1.175155045,0.068333753,0.102292206
1.175431477,0.068474335,0.102126058
1.175716142,0.068618984,0.101955527
1.176010037,0.068768194,0.101780126
1.176314391,0.068922576,0.101599253
1.176630747,0.069082897,0.10141215
1.176961097,0.069250146,0.101217831
1.177308095,0.069425644,0.101014976
1.177675428,0.069611226,0.100801739
1.178068512,0.069809587,0.10057539
1.178495979,0.070025029,0.100331551
1.178973411,0.070265322,0.100062249
1.179536062,0.070548053,0.099749281
1.180324509,0.070943427,0.09931931
1.181139788,0.071351251,0.098886338
1.181677457,0.07161965,0.098607913
1.182204707,0.071882422,0.098340593
1.182693671,0.072125737,0.098097974
1.183143874,0.072349447,0.097879264
1.183566034,0.072558948,0.09767838
1.183963044,0.072755726,0.097493282
1.184339037,0.072941875,0.09732148
1.184696997,0.073118904,0.097161148
1.185039502,0.073288116,0.09701075
1.185368664,0.073450577,0.096869034
1.185686252,0.07360718,0.096734968
1.185993741,0.073758666,0.096607697
1.186292373,0.073905663,0.096486512
1.186583193,0.074048694,0.096370816
1.186867086,0.074188206,0.09626011
1.187144808,0.074324579,0.09615397
1.187417001,0.074458135,0.096052036
1.187684219,0.074589153,0.095954001
1.187946941,0.074717873,0.0958596
1.188205579,0.074844503,0.095768603
1.188460496,0.074969225,0.095680812
1.188712006,0.075092198,0.095596052
1.188960389,0.075213561,0.095514171
1.18920589,0.075333438,0.095435032
1.189448727,0.07545194,0.095358517
1.189689095,0.075569163,0.095284518
1.189927168,0.075685197,0.095212938
1.190163105,0.075800121,0.095143693
1.190397047,0.075914005,0.095076702
1.190629124,0.076026917,0.095011896
1.190859453,0.076138914,0.09494921
1.191088142,0.076250052,0.094888585
1.191315291,0.07636038,0.094829966
1.191540991,0.076469945,0.094773303
1.191765327,0.07657879,0.094718551
1.191988378,0.076686954,0.094665668
1.192210216,0.076794475,0.094614612
1.192430911,0.076901388,0.094565348
1.192650528,0.077007724,0.094517842
1.192869125,0.077113515,0.09447206
1.193086761,0.077218789,0.094427975
1.193303489,0.077323575,0.094385556
1.19351936,0.077427896,0.094344779
1.193734423,0.077531779,0.094305618
1.193948724,0.077635246,0.09426805
1.194162307,0.07773832,0.094232053
1.194375214,0.077841023,0.094197607
1.194587486,0.077943374,0.094164692
1.19479916,0.078045393,0.09413329
1.195010275,0.078147099,0.094103383
1.195220866,0.07824851,0.094074955
1.195430968,0.078349644,0.094047991
1.195640613,0.078450517,0.094022475
1.195849835,0.078551146,0.093998395
1.196058665,0.078651547,0.093975737
1.196267134,0.078751736,0.093954488
1.19647527,0.078851726,0.093934636
1.196683103,0.078951534,0.093916172
1.196890662,0.079051172,0.093899083
1.197097973,0.079150655,0.093883361
1.197305064,0.079249997,0.093868996
1.197511962,0.079349211,0.093855979
1.197718692,0.07944831,0.093844301
1.197925279,0.079547306,0.093833956
1.19813175,0.079646214,0.093824936
1.198338128,0.079745044,0.093817233
1.198544439,0.079843809,0.093810842
1.198750707,0.079942522,0.093805756
1.198956955,0.080041195,0.09380197
1.199163208,0.080139839,0.093799478
1.199369489,0.080238466,0.093798276
1.199575822,0.080337088,0.09379836
1.19978223,0.080435717,0.093799726
1.199988736,0.080534365,0.093802369
1.200195365,0.080633042,0.093806286
1.200402138,0.08073176,0.093811476
1.200609079,0.080830532,0.093817934
1.200816213,0.080929369,0.09382566
1.201023562,0.081028282,0.09383465
1.201231149,0.081127283,0.093844904
1.201438999,0.081226384,0.093856421
1.201647136,0.081325596,0.093869199
1.201855583,0.081424932,0.093883239
1.202064364,0.081524403,0.09389854
1.202273506,0.081624023,0.093915102
1.202483032,0.081723801,0.093932927
1.202692967,0.081823753,0.093952014
1.202903338,0.081923889,0.093972366
1.20311417,0.082024223,0.093993985
1.20332549,0.082124767,0.094016872
1.203537325,0.082225536,0.094041029
1.203749702,0.082326542,0.094066461
1.203962649,0.082427799,0.09409317
1.204176196,0.082529321,0.094121159
1.204390371,0.082631122,0.094150434
1.204605206,0.082733218,0.094180999
1.204820729,0.082835623,0.094212858
1.205036974,0.082938352,0.094246018
1.205253974,0.083041422,0.094280484
1.205471761,0.083144849,0.094316264
1.20569037,0.083248649,0.094353363
1.205909837,0.08335284,0.094391791
1.206130199,0.08345744,0.094431555
1.206351494,0.083562468,0.094472664
1.206573763,0.083667941,0.094515128
1.206797045,0.083773881,0.094558957
1.207021384,0.083880308,0.094604161
1.207246823,0.083987243,0.094650754
1.20747341,0.084094708,0.094698747
1.207701192,0.084202727,0.094748154
1.207930219,0.084311324,0.094798989
1.208160545,0.084420524,0.094851267
1.208392223,0.084530353,0.094905006
1.208625313,0.08464084,0.094960222
1.208859873,0.084752013,0.095016934
1.209095969,0.084863903,0.095075163
1.209333667,0.084976542,0.095134929
1.209573038,0.085089963,0.095196257
1.209814156,0.085204204,0.095259169
1.210057102,0.085319301,0.095323694
1.210301959,0.085435295,0.095389858
1.210548816,0.085552228,0.095457693
1.210797769,0.085670147,0.095527232
1.21104892,0.085789099,0.095598509
1.211302376,0.085909137,0.095671563
1.211558254,0.086030316,0.095746436
1.21181668,0.086152696,0.095823171
1.212077789,0.08627634,0.095901817
1.212341725,0.086401319,0.095982428
1.212608648,0.086527708,0.09606506
1.212878728,0.086655589,0.096149777
1.213152153,0.08678505,0.096236648
1.213429129,0.08691619,0.096325748
1.21370988,0.087049115,0.096417162
1.213994655,0.087183945,0.096510983
1.21428373,0.087320809,0.096607313
1.214577413,0.087459856,0.09670627
1.214876047,0.087601247,0.096807983
1.215180022,0.087745168,0.096912599
1.215489777,0.087891828,0.097020286
1.215805817,0.088041467,0.097131236
1.216128722,0.08819436,0.097245671
1.216459168,0.088350828,0.09736385
1.21679795,0.088511249,0.097486078
1.217146016,0.088676073,0.097612719
1.217504513,0.088845845,0.097744213
1.217874848,0.089021232,0.097881106
1.218258793,0.089203075,0.098024078
1.218658626,0.089392456,0.098174011
1.21907738,0.089590814,0.098332077
1.219519259,0.089800142,0.098499903
1.219990425,0.090023364,0.098679874
1.220500665,0.090265123,0.098875785
1.221067585,0.090533767,0.099094461
1.221730777,0.090848075,0.09935127
1.222645889,0.09128185,0.099706672
1.223598223,0.091733361,0.100076771
1.22426452,0.092049315,0.100335185
1.224926202,0.092363123,0.100590912
1.22550719,0.092638694,0.100814394
1.226053407,0.092897798,0.101023355
1.226556834,0.093136625,0.101214769
1.227030144,0.093361181,0.101393554
1.227475266,0.093572375,0.101560526
1.227897581,0.093772758,0.101717799
1.228299811,0.093963618,0.10186647
1.228685003,0.094146399,0.102007747
1.229055318,0.094322125,0.102142492
1.229412732,0.094491731,0.10227149
1.229758815,0.094655961,0.102395363
1.230094928,0.09481546,0.102514649
1.230422199,0.094970762,0.102629796
1.230741595,0.095122325,0.102741182
1.231053936,0.095270538,0.102849131
1.231359924,0.095415732,0.102953917
1.231660163,0.095558195,0.103055778
1.231955177,0.095698173,0.103154917
1.232245418,0.095835881,0.10325151
1.232531283,0.095971507,0.103345713
1.232813119,0.096105214,0.103437659
1.23309123,0.096237147,0.103527467
1.233365889,0.096367435,0.103615242
1.233637335,0.09649619,0.103701077
1.233905785,0.096623514,0.103785054
1.234171429,0.096749499,0.103867249
1.234434444,0.096874226,0.103947728
1.234694985,0.09699777,0.104026552
1.234953196,0.097120198,0.104103775
1.235209207,0.097241572,0.104179448
1.235463137,0.097361947,0.104253617
1.235715097,0.097481375,0.104326324
1.235965188,0.097599905,0.104397607
1.236213502,0.097717579,0.104467503
1.236460127,0.097834439,0.104536044
1.236705144,0.097950523,0.104603262
1.236948627,0.098065866,0.104669186
1.237190648,0.0981805,0.104733841
1.237431273,0.098294458,0.104797254
1.237670564,0.098407767,0.104859448
1.237908578,0.098520456,0.104920445
1.238145373,0.09863255,0.104980267
1.238380999,0.098744074,0.105038932
1.238615507,0.098855051,0.105096461
1.238848944,0.098965503,0.10515287
1.239081354,0.09907545,0.105208176
1.239312781,0.099184913,0.105262396
1.239543264,0.099293909,0.105315544
1.239772843,0.099402459,0.105367636
1.240001555,0.099510578,0.105418684
1.240229435,0.099618283,0.105468702
1.240456518,0.099725589,0.105517704
1.240682837,0.099832513,0.1055657
1.240908423,0.099939069,0.105612702
1.241133307,0.100045271,0.105658722
1.241357518,0.100151131,0.10570377
1.241581084,0.100256664,0.105747856
1.241804033,0.100361882,0.105790991
